id,bouwjaar
"0363100012182700","1983"
"0363100012165016","1742"
"0363100012170423","1800"
"0363100012170928","1990"
"0363100012171629","1765"
"0363100012175669","1635"
"0363100012177599","1750"
"0363100012178113","1833"
"0363100012178829","1735"
"0363100012178941","1666"
"0363100012180202","1005"
"0363100012180215","1715"
"0363100012180455","1897"
"0363100012181607","1981"
"0363100012182497","1720"
"0363100012253944","1914"
"0363100012170503","1905"
"0363100012175265","1762"
"0363100012175488","1810"
"0363100012175501","1757"
"0363100012179304","1690"
"0363100012181898","1938"
"0363100012182618","1905"
"0363100012186190","1980"
"0363100012165081","1905"
"0363100012168001","1986"
"0363100012168189","1719"
"0363100012171318","1694"
"0363100012175152","1708"
"0363100012176057","1905"
"0363100012177443","1891"
"0363100012178848","1666"
"0363100012182332","1778"
"0363100012182498","1730"
"0363100012182819","1750"
"0363100012254463","2022"
"0363100012165686","1870"
"0363100012167505","1927"
"0363100012171312","1905"
"0363100012171813","1713"
"0363100012175216","1965"
"0363100012176066","1730"
"0363100012178095","1905"
"0363100012178130","1688"
"0363100012178573","1822"
"0363100012178909","1905"
"0363100012178979","1905"
"0363100012180208","1005"
"0363100012180453","1952"
"0363100012181267","1891"
"0363100012182235","1905"
"0363100012182682","1850"
"0363100012182907","1607"
"0363100012171621","1973"
"0363100012178155","1005"
"0363100012178676","1675"
"0363100012178895","1856"
"0363100012178981","1905"
"0363100012178984","1005"
"0363100012179531","1676"
"0363100012180469","1891"
"0363100012182988","1982"
"0363100012167571","1657"
"0363100012168384","1908"
"0363100012171576","1905"
"0363100012176170","1735"
"0363100012176257","1720"
"0363100012177207","1822"
"0363100012178367","1757"
"0363100012178589","1810"
"0363100012179403","1711"
"0363100012181881","1795"
"0363100012182619","1750"
"0363100012182633","1943"
"0363100012253943","1906"
"0363100012254436","2022"
"0363100012571494","1741"
"0363100012164952","1870"
"0363100012168044","1725"
"0363100012168110","1730"
"0363100012170497","1650"
"0363100012171050","1671"
"0363100012171323","1903"
"0363100012175985","1669"
"0363100012178957","1749"
"0363100012182195","1005"
"0363100012182457","1910"
"0363100012183061","1983"
"0363100012167488","1700"
"0363100012168200","1710"
"0363100012171624","1934"
"0363100012175597","1905"
"0363100012178087","1720"
"0363100012182644","1981"
"0363100012254450","2022"
"0363100012167559","1712"
"0363100012167962","1670"
"0363100012168375","1649"
"0363100012170492","1896"
"0363100012170770","1820"
"0363100012178220","1995"
"0363100012178949","1710"
"0363100012180334","1895"
"0363100012182238","1005"
"0363100012182511","1005"
"0363100012182726","1750"
"0363100012253806","1929"
"0363100012165501","1809"
"0363100012168239","1765"
"0363100012169336","1775"
"0363100012171687","2019"
"0363100012175497","1697"
"0363100012175729","1905"
"0363100012178135","1986"
"0363100012178967","1894"
"0363100012180153","1770"
"0363100012181040","1870"
"0363100012181848","2000"
"0363100012182081","1650"
"0363100012182772","1900"
"0363100012182796","1983"
"0363100012183068","1729"
"0363100012247432","2018"
"0363100012165685","1973"
"0363100012167556","1706"
"0363100012167564","1964"
"0363100012168484","1816"
"0363100012171553","1837"
"0363100012171682","1905"
"0363100012175622","1005"
"0363100012176771","1743"
"0363100012177201","1747"
"0363100012178682","1700"
"0363100012181302","1809"
"0363100012165618","1972"
"0363100012170360","1005"
"0363100012171372","1989"
"0363100012175957","1734"
"0363100012178380","1900"
"0363100012179625","1005"
"0363100012182048","1937"
"0363100012182218","1715"
"0363100012182467","1905"
"0363100012182514","1984"
"0363100012182641","1981"
"0363100012182815","1941"
"0363100012164940","1992"
"0363100012169735","1985"
"0363100012170617","1990"
"0363100012177099","1710"
"0363100012177124","1736"
"0363100012177781","1650"
"0363100012178226","1606"
"0363100012178732","1723"
"0363100012178875","1718"
"0363100012179209","1005"
"0363100012180191","1727"
"0363100012181216","1981"
"0363100012182794","1697"
"0363100012186092","1985"
"0363100012571645","1934"
"0363100012171135","1985"
"0363100012171411","1670"
"0363100012171617","1750"
"0363100012175551","1905"
"0363100012175678","1738"
"0363100012175682","1650"
"0363100012178133","1688"
"0363100012178663","1788"
"0363100012178705","1721"
"0363100012180933","1891"
"0363100012181038","1870"
"0363100012181209","1912"
"0363100012181834","1005"
"0363100012181870","1775"
"0363100012167569","1971"
"0363100012175509","1734"
"0363100012179399","1005"
"0363100012179632","1780"
"0363100012181360","1875"
"0363100012181522","1975"
"0363100012182012","1857"
"0363100012182267","1859"
"0363100012182526","1749"
"0363100012165292","1742"
"0363100012167476","1708"
"0363100012167603","1738"
"0363100012167999","1749"
"0363100012168288","1781"
"0363100012171340","1749"
"0363100012176061","1710"
"0363100012177467","1725"
"0363100012178637","1748"
"0363100012181864","1815"
"0363100012182013","1854"
"0363100012182997","1889"
"0363100012249791","2019"
"0363100100091821","2000"
"0363100012164938","1782"
"0363100012170359","1868"
"0363100012175505","1719"
"0363100012175601","1791"
"0363100012176054","1795"
"0363100012176058","1651"
"0363100012176068","1670"
"0363100012177154","1655"
"0363100012180050","1903"
"0363100012182020","1855"
"0363100012182322","1827"
"0363100012182899","1821"
"0363100012182926","1878"
"0363100012247454","2018"
"0363100012253859","1725"
"0363100012168053","1827"
"0363100012168396","1700"
"0363100012171166","1938"
"0363100012171237","1995"
"0363100012171690","1820"
"0363100012175012","1761"
"0363100012176931","1766"
"0363100012178127","1685"
"0363100012182046","1998"
"0363100012182052","1606"
"0363100012182058","1005"
"0363100012167572","1715"
"0363100012170361","1899"
"0363100012170363","1897"
"0363100012171211","1726"
"0363100012171342","1742"
"0363100012175018","1995"
"0363100012175263","1005"
"0363100012175268","1347"
"0363100012175759","1650"
"0363100012178369","1728"
"0363100012178683","1995"
"0363100012178793","1721"
"0363100012180305","1675"
"0363100012181832","1998"
"0363100012181969","1734"
"0363100012182030","1876"
"0363100012182896","1969"
"0363100012170428","1791"
"0363100012170850","1991"
"0363100012171049","1005"
"0363100012171834","1990"
"0363100012171990","2005"
"0363100012175472","1894"
"0363100012175563","1751"
"0363100012177161","1773"
"0363100012177610","1639"
"0363100012178074","1751"
"0363100012178734","1905"
"0363100012178963","1715"
"0363100012180195","1914"
"0363100012180465","1898"
"0363100012182949","1989"
"0363100012253738","1898"
"0363100012170615","1975"
"0363100012171560","1680"
"0363100012175511","1900"
"0363100012176133","1746"
"0363100012177270","1685"
"0363100012177856","1861"
"0363100012178096","1985"
"0363100012178701","1939"
"0363100012178858","1905"
"0363100012179882","1760"
"0363100012182064","1005"
"0363100012182577","1659"
"0363100012183085","1854"
"0363100012253749","1891"
"0363100012168472","1837"
"0363100012170369","1938"
"0363100012171311","1996"
"0363100012175225","1732"
"0363100012176927","1707"
"0363100012177871","1990"
"0363100012178901","1974"
"0363100012181213","1933"
"0363100012181968","1005"
"0363100012182019","1879"
"0363100100091429","2024"
"0363100012171680","1934"
"0363100012178366","1905"
"0363100012179476","1905"
"0363100012179855","1005"
"0363100012180910","1615"
"0363100012181299","1688"
"0363100012182210","1957"
"0363100012183072","1773"
"0363100012241677","2010"
"0363100012167974","1770"
"0363100012170355","1924"
"0363100012171693","1830"
"0363100012177166","1781"
"0363100012179299","1710"
"0363100012168534","1970"
"0363100012171084","1690"
"0363100012171094","1738"
"0363100012171564","1767"
"0363100012175631","1905"
"0363100012176246","1717"
"0363100012181287","1005"
"0363100012182060","1005"
"0363100012182246","1822"
"0363100012182579","1983"
"0363100012182758","1900"
"0363100012182787","1905"
"0363100012239849","2008"
"0363100012243264","2018"
"0363100012168000","1781"
"0363100012168145","1694"
"0363100012171240","1776"
"0363100012171249","1790"
"0363100012171586","1896"
"0363100012175467","1759"
"0363100012175587","1913"
"0363100012175735","1005"
"0363100012175813","1869"
"0363100012176244","1972"
"0363100012179532","1736"
"0363100012167616","1005"
"0363100012170901","1905"
"0363100012171570","1670"
"0363100012175017","1705"
"0363100012175230","1905"
"0363100012175736","1788"
"0363100012179391","2003"
"0363100012179861","1711"
"0363100012179888","1725"
"0363100012180210","1718"
"0363100012180911","1005"
"0363100012181963","1005"
"0363100012182566","1977"
"0363100012165121","1716"
"0363100012168348","1347"
"0363100012170436","1810"
"0363100012171180","1990"
"0363100012175151","1699"
"0363100012175258","1775"
"0363100012176163","1690"
"0363100012176753","1005"
"0363100012179397","1650"
"0363100012182100","1998"
"0363100012182265","1005"
"0363100012182554","1730"
"0363100012571631","1905"
"0363100012178631","1905"
"0363100012178976","1887"
"0363100012179386","1005"
"0363100012180047","1690"
"0363100012180947","1889"
"0363100012181111","1910"
"0363100012181203","1933"
"0363100012183084","1849"
"0363100012171212","1780"
"0363100012177823","1998"
"0363100012178078","1988"
"0363100012178221","1712"
"0363100012178952","1744"
"0363100012179330","1856"
"0363100012181836","1827"
"0363100012181973","1005"
"0363100012165008","1606"
"0363100012168320","1719"
"0363100012171681","1885"
"0363100012177790","1768"
"0363100012179465","1895"
"0363100012182177","1826"
"0363100012182330","1985"
"0363100012182506","1800"
"0363100012571293","2017"
"0363100012571557","1850"
"0363100012165083","1665"
"0363100012172017","1934"
"0363100012178122","1690"
"0363100012178649","1697"
"0363100012181211","1910"
"0363100012181451","1866"
"0363100012253315","2022"
"0363100012571637","1981"
"0363100012168335","1668"
"0363100012168480","1722"
"0363100012170690","1735"
"0363100012175218","1923"
"0363100012177105","1675"
"0363100012178114","1809"
"0363100012178115","1807"
"0363100012178199","1851"
"0363100012180932","1891"
"0363100012181974","1979"
"0363100012182236","2013"
"0363100012170554","1981"
"0363100012170683","1981"
"0363100012171615","1750"
"0363100012175352","1735"
"0363100012178382","1793"
"0363100012179298","1685"
"0363100012181024","1005"
"0363100012182066","1938"
"0363100012182355","1933"
"0363100012167927","1700"
"0363100012168059","1709"
"0363100012177199","1748"
"0363100012178531","1992"
"0363100012178652","1905"
"0363100012181023","1005"
"0363100012254466","2022"
"0363100012165075","1700"
"0363100012167925","1787"
"0363100012175804","1905"
"0363100012175981","1660"
"0363100012177628","1716"
"0363100012178694","1680"
"0363100012182233","1905"
"0363100012182628","1738"
"0363100012182649","1998"
"0363100012183000","1897"
"0363100012169739","1807"
"0363100012171568","1670"
"0363100012171588","1995"
"0363100012175499","1905"
"0363100012175809","1898"
"0363100012175811","1916"
"0363100012175878","1773"
"0363100012176056","1931"
"0363100012177789","1682"
"0363100012182069","1938"
"0363100012182456","1695"
"0363100012182575","1947"
"0363100012171451","1625"
"0363100012181841","1993"
"0363100012181843","1005"
"0363100012169743","1896"
"0363100012171614","1737"
"0363100012175591","1804"
"0363100012177690","1929"
"0363100012177691","1929"
"0363100012177824","1795"
"0363100012178666","1905"
"0363100012179852","1005"
"0363100012179951","1663"
"0363100012180463","1956"
"0363100012181611","1600"
"0363100012182614","1887"
"0363100012170911","1900"
"0363100012171995","1905"
"0363100012175668","1900"
"0363100012178102","1804"
"0363100012179308","1671"
"0363100012179474","1558"
"0363100012181863","1803"
"0363100012254921","2024"
"0363100012165116","1005"
"0363100012165558","1984"
"0363100012170311","1938"
"0363100012170434","1790"
"0363100012171552","1744"
"0363100012171563","2019"
"0363100012175590","1720"
"0363100012175687","1641"
"0363100012177828","1005"
"0363100012178707","1675"
"0363100012178945","1719"
"0363100012179133","1960"
"0363100012181108","1960"
"0363100012181112","1844"
"0363100012181186","1866"
"0363100012181298","1796"
"0363100012181831","1993"
"0363100012186087","1845"
"0363100012253758","1750"
"0363100012165082","1735"
"0363100012170368","1766"
"0363100012175029","1767"
"0363100012175515","1721"
"0363100012175890","1754"
"0363100012178640","1642"
"0363100012179385","2004"
"0363100012179542","1702"
"0363100012179783","1005"
"0363100012181847","2000"
"0363100012181899","1971"
"0363100012182809","1978"
"0363100012253551","2019"
"0363100012171370","2006"
"0363100012175663","1752"
"0363100012176067","1730"
"0363100012178156","1982"
"0363100012178948","1744"
"0363100012179208","1005"
"0363100012181189","1903"
"0363100012181205","1981"
"0363100012165553","1681"
"0363100012168350","1914"
"0363100012171345","1672"
"0363100012175623","1805"
"0363100012177695","1757"
"0363100012177875","1750"
"0363100012178304","1750"
"0363100012178384","1623"
"0363100012178612","1761"
"0363100012178789","1880"
"0363100012178978","1666"
"0363100012181844","1725"
"0363100012182085","1905"
"0363100012182727","1939"
"0363100012253951","1898"
"0363100012254449","2022"
"0363100012167980","1684"
"0363100012170318","1933"
"0363100012171371","1900"
"0363100012175636","1650"
"0363100012175646","1005"
"0363100012178386","1708"
"0363100012180406","1005"
"0363100012182913","1976"
"0363100012250981","1662"
"0363100012571653","1910"
"0363100012178136","1688"
"0363100012180029","1749"
"0363100012180159","1749"
"0363100012180948","1897"
"0363100012181104","1998"
"0363100012181283","1005"
"0363100012181760","1700"
"0363100012181887","1905"
"0363100012182203","1862"
"0363100012185998","1668"
"0363100012247057","2018"
"0363100012251285","2020"
"0363100012571677","1851"
"0363100012168286","1793"
"0363100012169157","1795"
"0363100012177878","1734"
"0363100012180411","1988"
"0363100012183086","1849"
"0363100012168179","1724"
"0363100012171129","1744"
"0363100012171201","1781"
"0363100012171551","1835"
"0363100012175662","1005"
"0363100012176052","1811"
"0363100012178955","1706"
"0363100012179938","1742"
"0363100012179942","1734"
"0363100012181763","1734"
"0363100012181913","1852"
"0363100012182464","1733"
"0363100012182908","1695"
"0363100012165110","1768"
"0363100012170687","1981"
"0363100012171436","1687"
"0363100012171904","1907"
"0363100012176252","1708"
"0363100012178647","1626"
"0363100012178702","2005"
"0363100012178859","1683"
"0363100012179127","1994"
"0363100012179335","1685"
"0363100012179959","1625"
"0363100012180943","1834"
"0363100012181894","1921"
"0363100012168532","1800"
"0363100012170498","1922"
"0363100012175654","1680"
"0363100012176749","1680"
"0363100012176756","1770"
"0363100012178764","1005"
"0363100012178887","1731"
"0363100012181126","1905"
"0363100012181612","1879"
"0363100012165042","1743"
"0363100012167501","1727"
"0363100012175659","1700"
"0363100012176231","1736"
"0363100012176236","1875"
"0363100012178165","1005"
"0363100012179108","1920"
"0363100012180039","1693"
"0363100012181359","1887"
"0363100012253832","1930"
"0363100012571635","1905"
"0363100012168465","1817"
"0363100012175008","1926"
"0363100012175883","1783"
"0363100012178208","1992"
"0363100012178968","1905"
"0363100012182097","1934"
"0363100012182205","1854"
"0363100012182230","1005"
"0363100012253867","1878"
"0363100012168380","1760"
"0363100012168388","1712"
"0363100012168529","1880"
"0363100012170316","1933"
"0363100012170848","1891"
"0363100012171390","1905"
"0363100012171506","1720"
"0363100012171625","1750"
"0363100012175996","1710"
"0363100012176075","1743"
"0363100012178093","1990"
"0363100012178783","1905"
"0363100012178954","1710"
"0363100012180204","1005"
"0363100012180312","1711"
"0363100012181757","1853"
"0363100012182061","1938"
"0363100012182998","1889"
"0363100012243495","2018"
"0363100012167625","1754"
"0363100012171082","1900"
"0363100012171158","1905"
"0363100012175313","1773"
"0363100012175562","1691"
"0363100012176071","1723"
"0363100012177256","1685"
"0363100012179808","1740"
"0363100012181866","1839"
"0363100012182014","1905"
"0363100012571674","1905"
"0363100012165625","1921"
"0363100012171416","1750"
"0363100012175271","1741"
"0363100012175635","1905"
"0363100012176127","1770"
"0363100012177435","1690"
"0363100012177773","1905"
"0363100012178969","1905"
"0363100012179126","1810"
"0363100012181369","1900"
"0363100012181614","1750"
"0363100012181893","1998"
"0363100012182057","1005"
"0363100012164937","1886"
"0363100012175507","1722"
"0363100012178801","1676"
"0363100012182333","1662"
"0363100012182990","1905"
"0363100012165112","1750"
"0363100012177074","1690"
"0363100012178149","1878"
"0363100012178205","1735"
"0363100012178447","1959"
"0363100012181895","1005"
"0363100012165616","1999"
"0363100012171562","1687"
"0363100012175223","1742"
"0363100012177682","1718"
"0363100012177720","1597"
"0363100012177745","1748"
"0363100012178974","1742"
"0363100012179301","1837"
"0363100012179877","1718"
"0363100012181218","1905"
"0363100012182328","1789"
"0363100012165560","1983"
"0363100012170561","1824"
"0363100012178585","1746"
"0363100012178772","1005"
"0363100012182984","1905"
"0363100012168055","1733"
"0363100012170304","1992"
"0363100012179624","1757"
"0363100012180341","1880"
"0363100012182623","1746"
"0363100012182806","1939"
"0363100012171209","1737"
"0363100012176239","1005"
"0363100012176752","1894"
"0363100012178950","1905"
"0363100012181865","1938"
"0363100012182427","1670"
"0363100012167893","1733"
"0363100012168343","1879"
"0363100012168390","1735"
"0363100012175231","1788"
"0363100012177858","1698"
"0363100012178587","1685"
"0363100012178773","1714"
"0363100012178879","1697"
"0363100012179459","1724"
"0363100012181884","1905"
"0363100012182237","1005"
"0363100012182329","1983"
"0363100012182684","1983"
"0363100012171391","1935"
"0363100012171408","1969"
"0363100012171410","1666"
"0363100012175486","1691"
"0363100012175988","1660"
"0363100012177260","1726"
"0363100012177681","1870"
"0363100012178656","1005"
"0363100012179337","1688"
"0363100012179466","1724"
"0363100012180130","1722"
"0363100012181838","1005"
"0363100012182206","1866"
"0363100012183051","1986"
"0363100012164962","1911"
"0363100012167960","1715"
"0363100012168187","1730"
"0363100012168197","1905"
"0363100012170897","1953"
"0363100012171061","1936"
"0363100012171415","1672"
"0363100012175217","1005"
"0363100012175484","1725"
"0363100012175565","1640"
"0363100012177094","1692"
"0363100012177864","1745"
"0363100012178201","1719"
"0363100012178645","1641"
"0363100012178765","1005"
"0363100012181850","1005"
"0363100012181885","1905"
"0363100012182173","1902"
"0363100012254471","2017"
"0363100012167894","1737"
"0363100012168346","1707"
"0363100012170309","1998"
"0363100012170315","1880"
"0363100012171161","1905"
"0363100012171393","1803"
"0363100012171433","1768"
"0363100012171627","1982"
"0363100012175026","1737"
"0363100012176160","1798"
"0363100012178192","1986"
"0363100012178567","1995"
"0363100012179785","1758"
"0363100012181215","1981"
"0363100012570566","1670"
"0363100012167552","1650"
"0363100012167958","1670"
"0363100012168378","1737"
"0363100012169280","1765"
"0363100012171507","1672"
"0363100012176761","1905"
"0363100012178111","1814"
"0363100012178446","1672"
"0363100012179303","1905"
"0363100012181207","1902"
"0363100012182694","1782"
"0363100012165117","1625"
"0363100012170622","1774"
"0363100012170688","1981"
"0363100012170899","1720"
"0363100012178881","1748"
"0363100012178986","1885"
"0363100012181846","2000"
"0363100012181854","1005"
"0363100012169732","1985"
"0363100012175643","1905"
"0363100012177125","1750"
"0363100012177620","1885"
"0363100012177861","1005"
"0363100012178359","1905"
"0363100012178788","1880"
"0363100012181185","1884"
"0363100012181910","1750"
"0363100012182240","1005"
"0363100012182634","1694"
"0363100100091823","2000"
"0363100012167623","1900"
"0363100012171936","1761"
"0363100012175338","1728"
"0363100012177259","1688"
"0363100012181873","1005"
"0363100012181875","1841"
"0363100012182571","1693"
"0363100012253810","1905"
"0363100012169210","1675"
"0363100012171554","1984"
"0363100012171832","1725"
"0363100012175738","1789"
"0363100012176169","1992"
"0363100012177719","1725"
"0363100012178685","1731"
"0363100012178867","1762"
"0363100012178874","1731"
"0363100012181208","1962"
"0363100012181805","1998"
"0363100012181896","1005"
"0363100012168181","1718"
"0363100012170253","1997"
"0363100012170501","1878"
"0363100012171574","1902"
"0363100012182228","1700"
"0363100012182817","1704"
"0363100012186290","1899"
"0363100012171301","1905"
"0363100012171567","1767"
"0363100012175958","1702"
"0363100012175978","1710"
"0363100012178787","1756"
"0363100012179477","1754"
"0363100012182657","1927"
"0363100012247577","1600"
"0363100012168287","1762"
"0363100012171616","1901"
"0363100012175564","1716"
"0363100012177697","1650"
"0363100012177876","1726"
"0363100012178669","1699"
"0363100012178956","1725"
"0363100012179404","1650"
"0363100012181876","1984"
"0363100012183063","1900"
"0363100012167983","1861"
"0363100012171044","1790"
"0363100012171215","1714"
"0363100012171412","1697"
"0363100012171612","1987"
"0363100012175997","1710"
"0363100012178393","1647"
"0363100012178638","1693"
"0363100012178757","1005"
"0363100012179123","1005"
"0363100012179941","1752"
"0363100012180259","1719"
"0363100012182429","1680"
"0363100012165496","1961"
"0363100012171589","1725"
"0363100012175603","1791"
"0363100012177271","1695"
"0363100012178791","1005"
"0363100012182196","1900"
"0363100012182679","1741"
"0363100012253765","1841"
"0363100012176925","1780"
"0363100012178641","1643"
"0363100012178664","1988"
"0363100012180134","1005"
"0363100012182492","1673"
"0363100012182642","1865"
"0363100012254392","2021"
"0363100012254468","2022"
